experiment,policy,arrival_rate,break_time_s,block_interval_s,legacy_fraction,control_v,verify_budget_per_block,block_bytes,surge_multiplier,exposure_target,attack_rate,vulnerable_cap,pq_max_wait,commit_reveal,commit_bytes,migration_budget,deadline_order,duration_blocks,expired_last,legacy_commit_reveal,expired_order,backfill,builder_break_time_s,fee_tiers,fee_model,attack_fee,adopt_share,adopt_by_value,forger_fee,adversary,inclusion_ratio_mean,inclusion_ratio_ci95,at_risk_fraction_mean,at_risk_fraction_ci95,at_risk_fraction_legacy_mean,at_risk_fraction_legacy_ci95,window_mean_s_mean,window_mean_s_ci95,window_p95_s_mean,window_p95_s_ci95,window_legacy_mean_s_mean,window_legacy_mean_s_ci95,window_legacy_p95_s_mean,window_legacy_p95_s_ci95,throughput_tps_mean,throughput_tps_ci95,bytes_per_tx_mean,bytes_per_tx_ci95,mean_pending_tx_mean,mean_pending_tx_ci95,exposure_floor_mean,exposure_floor_ci95,verify_per_tx_mean,verify_per_tx_ci95,share_ecdsa_mean,share_ecdsa_ci95,share_falcon_mean,share_falcon_ci95,share_mldsa_mean,share_mldsa_ci95,share_hybrid_mean,share_hybrid_ci95,inclusion_ratio_pq_mean,inclusion_ratio_pq_ci95,attacker_included_tps_mean,attacker_included_tps_ci95,attacker_block_share_mean,attacker_block_share_ci95,latency_mean_s_mean,latency_mean_s_ci95,commit_bytes_per_tx_mean,commit_bytes_per_tx_ci95,at_risk_fraction_vuln_mean,at_risk_fraction_vuln_ci95,window_vuln_mean_s_mean,window_vuln_mean_s_ci95,window_vuln_p95_s_mean,window_vuln_p95_s_ci95,pending_measured_end_mean,pending_measured_end_ci95,window_vuln_p99_s_mean,window_vuln_p99_s_ci95,window_vuln_max_s_mean,window_vuln_max_s_ci95,window_vuln_p95_cens_s_mean,window_vuln_p95_cens_s_ci95,window_vuln_p99_cens_s_mean,window_vuln_p99_cens_s_ci95,lost_fraction_vuln_mean,lost_fraction_vuln_ci95,lost_fraction_legacy_mean,lost_fraction_legacy_ci95,lost_fraction_norule_vuln_mean,lost_fraction_norule_vuln_ci95,lost_fraction_norule_legacy_mean,lost_fraction_norule_legacy_ci95,adopter_block_share_mean,adopter_block_share_ci95,block_value_ratio_mean,block_value_ratio_ci95,block_value_ratio_geo_mean,block_value_ratio_geo_ci95,adv_feasible_mean,adv_feasible_ci95,adv_count_k1_mean,adv_count_k1_ci95,adv_count_k11_mean,adv_count_k11_ci95,adv_count_k100_mean,adv_count_k100_ci95,adv_count_k1000_mean,adv_count_k1000_ci95,adv_value116_k1_mean,adv_value116_k1_ci95,adv_value116_k11_mean,adv_value116_k11_ci95,adv_value116_k100_mean,adv_value116_k100_ci95,adv_value116_k1000_mean,adv_value116_k1000_ci95,adv_value150_k1_mean,adv_value150_k1_ci95,adv_value150_k11_mean,adv_value150_k11_ci95,adv_value150_k100_mean,adv_value150_k100_ci95,adv_value150_k1000_mean,adv_value150_k1000_ci95,adv_value200_k1_mean,adv_value200_k1_ci95,adv_value200_k11_mean,adv_value200_k11_ci95,adv_value200_k100_mean,adv_value200_k100_ci95,adv_value200_k1000_mean,adv_value200_k1000_ci95
congestion,qsentry,24.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9928837475950428,0.0023222084944336083,0.04185857609958639,0.0065219928922591935,0.04169387161195578,0.006432108999518026,63.78166142742076,9.73368966741691,359.26666666666665,74.222131898666,28.402110057525896,2.471613065444487,90.8,19.227359295232294,37.120697222222226,0.8374469622824571,471.5601387357136,19.217601340650802,2461.073773333332,408.1684440933028,0.0,0.0,0.9640246485383593,0.005931358438472536,0.9158262386140374,0.013371507179583624,0.08417376138596254,0.013371507179583624,0.0,0.0,0.0,0.0,0.930531733512131,0.0330891697255024,0.0,0.0,0.0,0.0,63.78166142742076,9.73368966741691,0.0,0.0,0.04572514868608746,0.007143906504484779,30.15390430426378,2.7656602948380127,100.26666666666667,23.320016735622005,3249.766666666667,1091.7160106199465,301.6666666666667,47.13445953163434,406.32,64.28642715246325,102.2,23.465630249404565,302.53333333333336,47.519834249940686,0.0,0.0,0.0,0.0,0.04572514868608746,0.007143906504484779,0.04169387161195578,0.006432108999518026,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
congestion,qsentry,28.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9920031743133979,0.0029657218426974168,0.0801367253963322,0.009030404874526233,0.0798235902350167,0.00905469390509874,76.06967990465121,6.01366943600622,432.1333333333333,53.49928899061715,48.98239885554108,6.4769298894540475,260.73333333333335,58.12534365644981,43.60219444444444,1.111792217843801,428.6865010094362,9.90054326678225,3499.5084199999997,335.39661885251155,0.0,0.0,0.9772572527748652,0.0030557232304883743,0.9463274508776929,0.006948018623604685,0.053672549122307074,0.0069480186236046855,0.0,0.0,0.0,0.0,0.9324301306954793,0.029935452494368103,0.0,0.0,0.0,0.0,76.06967990465121,6.01366943600622,0.0,0.0,0.08403133612400789,0.008932472498298776,50.78008225278858,6.553983242371006,276.8666666666667,56.425688301915635,4202.5,1536.312325148615,587.5333333333333,92.92874286525212,736.8000000000003,90.56541750871267,285.53333333333336,54.975533964651504,600.2,90.64883460931641,0.0,0.0,0.0,0.0,0.08403133612400789,0.008932472498298776,0.0798235902350167,0.00905469390509874,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
congestion,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9896797894697866,0.0051912266435816135,0.12058426903729552,0.011974268082069438,0.12034879535726697,0.011908425820728374,111.50583975802601,18.336032506776096,715.9333333333333,159.24601245061797,92.07903800581758,17.62591818143732,640.3333333333334,169.44024009517307,49.28725,0.9853766300249933,385.0115591881387,6.677288361474804,6057.345876666663,1175.7240310996985,0.0,0.0,0.9907371730900807,0.002060891469590972,0.978027526543335,0.004861090660002479,0.02197247345666495,0.00486109066000248,0.0,0.0,0.0,0.0,0.9312137926848503,0.029670038090021143,0.0,0.0,0.0,0.0,111.50583975802601,18.336032506776096,0.0,0.0,0.12281851181649223,0.011867662463276293,93.4377975011334,17.86801765307896,647.8,168.31557969208146,6292.766666666666,3282.0830827046466,1052.4,210.96968369574947,1290.16,223.53676161453382,660.7333333333333,170.8043250301469,1078.6,215.65321354309606,0.0,0.0,0.0,0.0,0.12281851181649223,0.011867662463276293,0.12034879535726697,0.011908425820728374,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
congestion,qsentry,36.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9768949860533763,0.00852519406108337,0.15310940943671988,0.012913195152001707,0.15317864326787128,0.012890246628074711,197.04587944719177,36.00632821608785,1503.2,303.2073275381959,191.606755882094,37.44666091117843,1477.3333333333333,311.01728948489153,53.80896944444444,0.9424604258159789,363.2683111555232,3.788957410255534,12851.707946666675,2825.7852412733037,0.0,0.0,0.9974480521124928,0.0011694312994616144,0.9937186896234639,0.0027305192185662257,0.006281310376536073,0.0027305192185662244,0.0,0.0,0.0,0.0,0.8598800608737686,0.11582130042768904,0.0,0.0,0.0,0.0,197.04587944719177,36.00632821608785,0.0,0.0,0.1538245417338208,0.012747911445462511,192.09507076651056,37.42649068508047,1479.2,310.698873838658,16105.333333333334,6247.191227787816,2104.8,346.1712524406685,2515.0,379.92276372847834,1505.6666666666667,314.73076355063347,2115.133333333333,344.79882186764166,0.0,0.0,0.0,0.0,0.1538245417338208,0.012747911445462511,0.15317864326787128,0.012890246628074711,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,20.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.01,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9988009764793812,0.0006987967246097769,0.0081281260317748,0.001828078078940882,0.008060743097436474,0.0018025751317044876,20.22058289558448,3.8525796987698797,67.86666666666666,20.161244716502715,16.35647173884488,0.8469805623034471,46.733333333333334,2.5095508344947244,30.856594444444447,0.5669996607557795,387.4157286021245,25.806087452176616,596.3711866666666,128.57392895858052,0.0,0.0,0.9899951454931712,0.007964841806227502,0.9772956462663299,0.01801611185978477,0.02270435373367004,0.018016111859784766,0.0,0.0,0.0,0.0,0.9595026604001359,0.06540250551176428,0.0,0.0,0.0,0.0,20.22058289558448,3.8525796987698797,0.0,0.0,0.008502713514113951,0.002053207907026501,16.61237044985793,0.9796544428481406,46.86666666666667,2.564134644451887,452.8666666666667,261.1188353300654,93.26666666666667,20.32659476112942,209.55999999999997,35.5684566077678,46.86666666666667,2.564134644451887,93.26666666666667,20.32659476112942,0.0,0.0,0.0,0.0,0.008502713514113951,0.002053207907026501,0.008060743097436474,0.0018025751317044876,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,20.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9992622522100181,0.0006107473431592895,0.008254087861389035,0.0018917195563226987,0.008197357511953942,0.0018729834664201583,17.69161566163866,2.0761663803971544,54.6,11.297746167993976,16.44535171448356,0.8953674807263433,46.8,2.5295242558196915,30.871516666666665,0.5725803186384858,367.42028825822666,15.590404126050624,514.0928466666668,70.00502125442905,0.0,0.0,0.996166577698078,0.0048118531253244275,0.9914151743819876,0.010693308927771117,0.008584825618012413,0.010693308927771114,0.0,0.0,0.0,0.0,0.9595413595413597,0.11233119426434966,0.0,0.0,0.0,0.0,17.69161566163866,2.0761663803971544,0.0,0.0,0.008412041045701849,0.0020036950131235836,16.54484640575124,0.9459150797482166,46.86666666666667,2.564134644451887,273.8,222.99240360429334,92.86666666666666,20.104167780890403,211.88,37.0766202300877,46.86666666666667,2.564134644451887,92.86666666666666,20.104167780890403,0.0,0.0,0.0,0.0,0.008412041045701849,0.0020036950131235836,0.008197357511953942,0.0018729834664201583,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,20.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.05,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.999328887941878,0.0006060853613805377,0.00831887406191603,0.001926377217546155,0.00826448853037412,0.0019082890020617868,16.515941590863807,0.9269754224838322,46.86666666666667,2.564134644451887,16.500187977859817,0.9245531853391922,46.8,2.5295242558196915,30.873575000000002,0.5725730139424341,355.0655657729059,0.13409706225651247,476.63541000000015,36.165733955197915,0.0,0.0,0.9999797636503377,4.13879821779329e-05,0.9999550303340837,9.197329372874985e-05,4.496966591626375e-05,9.197329372874737e-05,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,16.515941590863807,0.9269754224838322,0.0,0.0,0.008319572871960617,0.0019267544330871585,16.50710138719412,0.9249228658084536,46.86666666666667,2.564134644451887,249.1,221.24326044352213,92.4,19.694596805088608,213.07999999999998,38.011217270207744,46.86666666666667,2.564134644451887,92.4,19.694596805088608,0.0,0.0,0.0,0.0,0.008319572871960617,0.0019267544330871585,0.00826448853037412,0.0019082890020617868,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,20.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.1,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.999328887941878,0.0006060853613805377,0.008362390162873386,0.0019517255383818025,0.00830545012660201,0.0019327170630879594,16.51532128201759,0.9268200386287139,46.86666666666667,2.564134644451887,16.507098654272305,0.9262014689671935,46.8,2.5295242558196915,30.873575000000002,0.5725730139424341,355.0,0.0,476.6164433333335,36.16264102860282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,16.51532128201759,0.9268200386287139,0.0,0.0,0.008362390162873386,0.0019517255383818025,16.51532128201759,0.9268200386287139,46.86666666666667,2.564134644451887,249.1,221.24326044352213,92.8,19.86494507983415,213.07999999999998,38.011217270207744,46.86666666666667,2.564134644451887,92.8,19.86494507983415,0.0,0.0,0.0,0.0,0.008362390162873386,0.0019517255383818025,0.00830545012660201,0.0019327170630879594,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,20.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.2,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.999328887941878,0.0006060853613805377,0.008362390162873386,0.0019517255383818025,0.00830545012660201,0.0019327170630879594,16.51532128201759,0.9268200386287139,46.86666666666667,2.564134644451887,16.507098654272305,0.9262014689671935,46.8,2.5295242558196915,30.873575000000002,0.5725730139424341,355.0,0.0,476.6164433333335,36.16264102860282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,16.51532128201759,0.9268200386287139,0.0,0.0,0.008362390162873386,0.0019517255383818025,16.51532128201759,0.9268200386287139,46.86666666666667,2.564134644451887,249.1,221.24326044352213,92.8,19.86494507983415,213.07999999999998,38.011217270207744,46.86666666666667,2.564134644451887,92.8,19.86494507983415,0.0,0.0,0.0,0.0,0.008362390162873386,0.0019517255383818025,0.00830545012660201,0.0019327170630879594,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.01,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9897164668373806,0.005199813373624704,0.12053935336958031,0.011958679330871008,0.12031998944653341,0.011884482429583931,111.95433377996763,18.303651676787783,716.2,159.0156435502868,91.97573629995163,17.574865733349867,640.0,169.29641771822284,49.28898611111111,0.9848796451371097,384.9801332727924,6.6623201191098325,6077.847859999997,1173.5695931256964,0.0,0.0,0.9907468724466689,0.0020562716417006103,0.978084497458332,0.0048391588420625365,0.021915502541667867,0.00483915884206254,0.0,0.0,0.0,0.0,0.9323987982137966,0.029636074829624475,0.0,0.0,0.0,0.0,111.95433377996763,18.303651676787783,0.0,0.0,0.12277082734434508,0.011852952500546724,93.3243024184547,17.81773270797719,646.6666666666666,168.22763045250716,6271.933333333333,3286.695714375745,1052.2666666666667,211.20878272344788,1290.44,223.64036436810048,660.0666666666667,170.7302202630009,1078.4,215.8468039817064,0.0,0.0,0.0,0.0,0.12277082734434508,0.011852952500546724,0.12031998944653341,0.011884482429583931,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9896797894697866,0.0051912266435816135,0.12058426903729552,0.011974268082069438,0.12034879535726697,0.011908425820728374,111.50583975802601,18.336032506776096,715.9333333333333,159.24601245061797,92.07903800581758,17.62591818143732,640.3333333333334,169.44024009517307,49.28725,0.9853766300249933,385.0115591881387,6.677288361474804,6057.345876666663,1175.7240310996985,0.0,0.0,0.9907371730900807,0.002060891469590972,0.978027526543335,0.004861090660002479,0.02197247345666495,0.00486109066000248,0.0,0.0,0.0,0.0,0.9312137926848503,0.029670038090021143,0.0,0.0,0.0,0.0,111.50583975802601,18.336032506776096,0.0,0.0,0.12281851181649223,0.011867662463276293,93.4377975011334,17.86801765307896,647.8,168.31557969208146,6292.766666666666,3282.0830827046466,1052.4,210.96968369574947,1290.16,223.53676161453382,660.7333333333333,170.8043250301469,1078.6,215.65321354309606,0.0,0.0,0.0,0.0,0.12281851181649223,0.011867662463276293,0.12034879535726697,0.011908425820728374,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.05,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9895323491675394,0.005232423503618404,0.12108791987012542,0.011691749672036598,0.12090050801865262,0.011603522460004661,110.34232144505353,18.558721561851783,713.9333333333333,159.1028365387821,92.38492315598424,17.5780224317391,643.6666666666666,166.94373180932772,49.28015555555555,0.9874692276623209,384.86292769524056,6.834753011956742,5987.964789999995,1176.4057169833907,0.0,0.0,0.9907830470076416,0.0021094916703570787,0.9780744069146081,0.00493361644165511,0.02192559308539184,0.00493361644165511,0.0,0.0,0.0,0.0,0.9266625458802833,0.038232475981184864,0.0,0.0,0.0,0.0,110.34232144505353,18.558721561851783,0.0,0.0,0.12332454520787772,0.011564216227176417,93.73738984222385,17.802577879454848,649.6666666666666,166.83437061048463,6377.9,3306.7686137668206,1061.4,209.2051247710161,1291.3200000000002,222.78539118735316,663.1333333333333,169.4342924199327,1094.0666666666666,212.07824840112372,0.0,0.0,0.0,0.0,0.12332454520787772,0.011564216227176417,0.12090050801865262,0.011603522460004661,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.1,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9895805404344156,0.005170608491994736,0.1229703351462144,0.011079124255260291,0.12273581890862054,0.011002718936634652,105.48256884282345,18.70636634573329,698.9333333333333,163.92504277230537,93.58395924335703,17.44650776941317,651.5333333333333,166.08519199391105,49.281597222222224,0.9809752481946621,377.3961317772551,4.892939526287893,5726.8708933333255,1177.119295791812,0.0,0.0,0.9930876136489953,0.001510166520459231,0.9832014100991233,0.003518352664163572,0.016798589900876706,0.003518352664163572,0.0,0.0,0.0,0.0,0.8820743112589544,0.07541300658885446,0.0,0.0,0.0,0.0,105.48256884282345,18.70636634573329,0.0,0.0,0.12480153932492985,0.011133497896947833,94.80907210279871,17.691660256040663,656.2,166.72173855721763,6360.6,3269.2799141574073,1080.2,203.58986594257266,1290.32,216.90894895695013,669.4,169.18183069719413,1102.2,207.80543815013147,0.0,0.0,0.0,0.0,0.12480153932492985,0.011133497896947833,0.12273581890862054,0.011002718936634652,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epsilon,qsentry,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.2,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,False,0.9907624893352636,0.004965511454199703,0.12469271864913362,0.010819375324133537,0.12461710009119997,0.010762332250018065,98.33914898376115,18.483218658073653,679.1333333333333,169.88046946920528,95.46013133574851,17.98338151957206,668.0666666666667,169.55851461434116,49.340177777777775,0.9770699748510582,362.81042340707813,2.6147698150617904,5285.62146333333,1120.5119509564774,0.0,0.0,0.9975893754916425,0.0008070277206981294,0.9945075741615577,0.0018557566032765638,0.0054924258384423386,0.0018557566032765644,0.0,0.0,0.0,0.0,0.936103839260216,0.09319103809398578,0.0,0.0,0.0,0.0,98.33914898376115,18.483218658073653,0.0,0.0,0.12542087202889868,0.010963588232283914,96.02301214886378,18.190445045295505,669.8,169.94823048609663,5657.633333333333,3132.5298839301167,1089.9333333333334,212.25228950617418,1307.6399999999999,220.34882279236635,682.4666666666667,172.17143137751077,1122.8,212.09698431732653,0.0,0.0,0.0,0.0,0.12542087202889868,0.010963588232283914,0.12461710009119997,0.010762332250018065,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,2,iid,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.3274404815411621,0.020371094133069416,0.32722676175445903,0.020369265097476386,100.43365125849853,19.523419012779215,470.93333333333334,99.65850798931173,100.41055210057746,19.54000777727047,470.8666666666667,99.77527883867037,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,100.43365125849853,19.523419012779215,0.0,0.0,0.3274404815411621,0.020371094133069416,100.43365125849853,19.523419012779215,470.93333333333334,99.65850798931173,5548.433333333333,3125.177827798048,587.1333333333333,104.52776671731135,638.7200000000001,106.31545300868005,474.53333333333336,98.92445197213605,590.0,104.85490650136525,0.0,0.0,0.0,0.0,0.3274404815411621,0.020371094133069416,0.32722676175445903,0.020369265097476386,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,bump,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.5038300522444084,0.053236074777615806,0.5039354975903001,0.05326401855540941,102.07761988011372,20.04551601958595,302.6666666666667,55.805413344631276,102.13488938604613,20.07958510027295,302.8,55.85373202538825,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,102.07761988011372,20.04551601958595,0.0,0.0,0.5038300522444084,0.053236074777615806,102.07761988011372,20.04551601958595,302.6666666666667,55.805413344631276,5548.433333333333,3125.177827798048,373.6666666666667,62.224123098503306,407.0000000000002,62.936526719789526,302.93333333333334,55.71691202897864,373.6666666666667,62.20310233980133,0.0,0.0,0.0,0.0,0.5038300522444084,0.053236074777615806,0.5039354975903001,0.05326401855540941,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,drain,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.25202218689298245,0.018523456627943052,0.2519159463175822,0.01853699710003152,96.71790372846728,18.35157670981685,579.9333333333333,152.7539726636665,96.71677911065265,18.384062265051398,581.4,153.04813207430846,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96.71790372846728,18.35157670981685,0.0,0.0,0.25202218689298245,0.018523456627943052,96.71790372846728,18.35157670981685,579.9333333333333,152.7539726636665,5548.433333333333,3125.177827798048,926.1333333333333,158.26207893836045,2231.5199999999995,480.6095260129439,584.2,152.17029251961924,949.2,157.83127101094104,0.0,0.0,0.0,0.0,0.25202218689298245,0.018523456627943052,0.2519159463175822,0.01853699710003152,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,iid,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.2542183262426387,0.016043800515955674,0.25401283101151084,0.016093201072192375,96.24995982074546,17.653745985035822,533.1333333333333,104.6890012250437,96.20186452761621,17.69137655934943,533.6,105.15041273643163,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,96.24995982074546,17.653745985035822,0.0,0.0,0.2542183262426387,0.016043800515955674,96.24995982074546,17.653745985035822,533.1333333333333,104.6890012250437,5548.433333333333,3125.177827798048,1192.6666666666667,288.47648676230295,1531.0400000000002,313.66097240439257,575.1333333333333,133.41592351366728,1208.2666666666667,286.0966658286297,0.0,0.0,0.0,0.0,0.2542183262426387,0.016043800515955674,0.25401283101151084,0.016093201072192375,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,surge-high,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.3036186405504461,0.020097290376188886,0.30346586731150077,0.02017667633665038,97.43985520033804,17.885411334464482,475.53333333333336,98.26264971075578,97.47728332300109,17.93322688324636,475.6,98.50098642212065,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,97.43985520033804,17.885411334464482,0.0,0.0,0.3036186405504461,0.020097290376188886,97.43985520033804,17.885411334464482,475.53333333333336,98.26264971075578,5548.433333333333,3125.177827798048,1028.9333333333334,252.6366639485255,1923.2799999999997,413.26253614738727,488.2,106.4265272396236,1099.8666666666666,286.12276025924444,0.0,0.0,0.0,0.0,0.3036186405504461,0.020097290376188886,0.30346586731150077,0.02017667633665038,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feemodel,ecdsa-fee,32.0,60.0,12.0,0.3,8.0,40000.0,250000.0,4.0,0.02,0.0,1.0,inf,False,100.0,True,True,1100,True,False,oldest,False,0.0,8,surge-low,iid,1.0,,False,False,0.9909423395032183,0.004952866621526722,0.2471906933021221,0.014247251082761902,0.24709558999121276,0.014289699310743559,97.32734964047879,18.156276512508928,577.8666666666667,128.86736741214094,97.39953151445107,18.19143869325393,630.3333333333334,171.44891890476862,49.34927777777777,0.977993134756587,355.0,0.0,5173.245176666662,1102.0576467374683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,97.32734964047879,18.156276512508928,0.0,0.0,0.2471906933021221,0.014247251082761902,97.32734964047879,18.156276512508928,577.8666666666667,128.86736741214094,5548.433333333333,3125.177827798048,1023.4666666666667,207.48544545061677,1181.2400000000002,214.1370565499656,639.0666666666667,178.46819679056543,1037.2666666666667,205.6541376711531,0.0,0.0,0.0,0.0,0.2471906933021221,0.014247251082761902,0.24709558999121276,0.014289699310743559,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
