time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
1164.0,11916,626.0319360000001,100.05888,632.0319360000001,106.05888,816.3836842105263
1176.0,12892,642.6629760000001,116.68992,648.6629760000001,122.68992,816.0131578947369
1188.0,12638,638.334816,112.36176,644.334816,118.36176,815.6426315789474
1200.0,12373,633.819216,107.84616000000001,639.819216,113.84616000000001,830.8773684210527
1212.0,12099,629.150256,103.1772,635.150256,109.1772,849.0331578947369
1224.0,11857,625.0265760000001,99.05352,631.0265760000001,105.05352,867.188947368421
1236.0,11641,621.345936,95.37288000000001,627.345936,101.37288000000001,885.3447368421052
1248.0,11382,616.932576,90.95952000000001,622.932576,96.95952000000001,903.5005263157894
1260.0,11145,616.0433760000001,86.15424,622.0433760000001,92.15424,921.6563157894736
1272.0,10908,621.1728,79.88352,627.1728,85.88352,939.8121052631578
1284.0,10631,631.009392,71.61912000000001,637.009392,77.61912000000001,957.967894736842
1296.0,10381,642.28584,63.576240000000006,648.28584,69.57624000000001,976.1236842105262
1308.0,10130,656.0646720000001,54.90288,662.0646720000001,60.90288,994.2794736842104
1320.0,9838,667.32528,45.97392,673.32528,51.97392,1012.4352631578946
1332.0,9583,679.77624,37.539120000000004,685.77624,43.539120000000004,1030.5910526315788
1344.0,9356,693.6141120000001,29.359920000000002,699.6141120000001,35.35992,1048.746842105263
1356.0,9107,705.0475680000001,21.3,711.0475680000001,27.3,1066.9026315789474
1368.0,8872,718.6791360000001,13.001520000000001,724.6791360000001,19.00152,1076.6636842105263
1380.0,8653,726.354768,6.492240000000001,732.354768,12.49224,1076.2931578947369
1392.0,8381,726.8987040000001,0.5964,732.8987040000001,6.5964,1075.9226315789474
1404.0,8394,729.6396480000001,0.20448000000000002,735.6396480000001,6.20448,1075.6805263157896
1416.0,8400,730.021824,0.23856000000000002,736.021824,6.23856,1075.4442105263158
1428.0,8378,728.3172480000001,0.18744000000000002,734.3172480000001,6.18744,1075.191052631579
1440.0,8391,729.168624,0.2556,735.168624,6.2556,1074.9489473684212
1452.0,8380,728.141376,0.27264,734.141376,6.27264,1074.712105263158
1464.0,8370,727.6210560000001,0.18744000000000002,733.6210560000001,6.18744,1074.4800000000002
1476.0,8381,728.158416,0.28968,734.158416,6.28968,1074.2426315789476
1488.0,8373,727.6021920000001,0.2556,733.6021920000001,6.2556,1074.0010526315791
1500.0,8390,728.941632,0.28968,734.941632,6.28968,1073.755263157895
1512.0,8368,727.1670720000001,0.2556,733.1670720000001,6.2556,1073.504210526316
1524.0,8365,726.9060000000001,0.2556,732.9060000000001,6.2556,1073.276315789474
1536.0,8361,726.9778080000001,0.15336,732.9778080000001,6.15336,1073.0436842105266
1548.0,8368,727.65696,0.13632,733.65696,6.1363199999999996,1072.8157894736846
1560.0,8353,726.071664,0.20448000000000002,732.071664,6.20448,1072.5947368421057
1572.0,8352,725.63472,0.28968,731.63472,6.28968,1072.3689473684215
1584.0,8349,725.5836,0.23856000000000002,731.5836,6.23856,1072.1326315789477
1596.0,8366,726.853056,0.28968,732.853056,6.28968,1071.9036842105265
1608.0,8365,727.1859360000001,0.18744000000000002,733.1859360000001,6.18744,1071.6610526315792
1620.0,8341,724.957392,0.22152000000000002,730.957392,6.22152,1071.4126315789476
1632.0,8364,726.399072,0.35784000000000005,732.399072,6.35784,1071.167368421053
1644.0,8367,726.9400800000001,0.28968,732.9400800000001,6.28968,1070.9252631578952
1656.0,8343,724.991472,0.2556,730.991472,6.2556,1070.6652631578952
1668.0,8351,725.9676000000001,0.18744000000000002,731.9676000000001,6.18744,1070.4268421052636
1680.0,8354,725.808768,0.28968,731.808768,6.28968,1070.1905263157898
1692.0,8370,727.131168,0.30672,733.131168,6.30672,1069.946315789474
1704.0,8350,725.3906880000001,0.30672,731.3906880000001,6.30672,1069.6947368421056
1716.0,8359,726.45384,0.23856000000000002,732.45384,6.23856,1069.4615789473687
1728.0,8334,724.2782400000001,0.23856000000000002,730.2782400000001,6.23856,1069.2005263157898
1740.0,8333,724.4711520000001,0.17040000000000002,730.4711520000001,6.1704,1068.964210526316
1752.0,8335,724.6452,0.17040000000000002,730.6452,6.1704,1068.7321052631582
1764.0,8347,725.479536,0.22152000000000002,731.479536,6.22152,1068.4789473684214
1776.0,8333,723.981264,0.28968,729.981264,6.28968,1068.2121052631583
1788.0,8338,724.766304,0.20448000000000002,730.766304,6.20448,1067.9626315789478
1800.0,8310,722.4696,0.17040000000000002,728.4696,6.1704,1067.7121052631583
1812.0,8314,722.957664,0.13632,728.957664,6.1363199999999996,1067.4789473684214
1824.0,8317,723.358704,0.10224000000000001,729.358704,6.10224,1067.2447368421056
1836.0,8333,723.841296,0.32376,729.841296,6.32376,1067.0226315789478
1848.0,8306,721.7715840000001,0.2556,727.7715840000001,6.2556,1066.7589473684216
1860.0,8294,720.5873280000001,0.28968,726.5873280000001,6.28968,1066.518421052632
1872.0,8449,732.046512,0.7838400000000001,738.046512,6.78384,1066.2842105263162
1884.0,9585,751.403952,20.141280000000002,757.403952,26.141280000000002,1065.9136842105268
