time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
1836.0,9977,867.328656,0.22152000000000002,873.328656,6.22152,1307.5393749999976
1848.0,9982,867.8337600000001,0.20448000000000002,873.8337600000001,6.20448,1307.3524999999975
1860.0,9977,867.39864,0.20448000000000002,873.39864,6.20448,1307.1337499999975
1872.0,9969,866.8424160000001,0.17040000000000002,872.8424160000001,6.1704,1306.9262499999975
1884.0,9978,867.555648,0.18744000000000002,873.555648,6.18744,1306.7231249999975
1896.0,9957,865.868112,0.15336,871.868112,6.15336,1306.5137499999976
1908.0,9963,866.46024,0.13632,872.46024,6.1363199999999996,1306.3393749999975
1920.0,9967,866.248464,0.27264,872.248464,6.27264,1306.1674999999975
1932.0,9953,865.4500320000001,0.17040000000000002,871.4500320000001,6.1704,1305.9787499999975
1944.0,9981,867.746736,0.20448000000000002,873.746736,6.20448,1305.7974999999974
1956.0,9965,866.49432,0.17040000000000002,872.49432,6.1704,1305.5893749999973
1968.0,9956,865.64112,0.18744000000000002,871.64112,6.18744,1305.4149999999972
1980.0,10087,875.151696,0.64752,881.151696,6.64752,1305.2349999999972
1992.0,10934,889.5845760000001,15.080400000000001,895.5845760000001,21.0804,1304.7949999999971
2004.0,11734,903.216576,28.712400000000002,909.216576,34.7124,1304.354999999997
2016.0,12543,917.001936,42.49776,923.001936,48.49776,1303.914999999997
2028.0,13355,930.838416,56.33424,936.838416,62.33424,1303.474999999997
2040.0,14193,945.1179360000001,70.61376,951.1179360000001,76.61376,1303.034999999997
2052.0,14921,957.5230560000001,83.01888000000001,963.5230560000001,89.01888000000001,1302.5949999999968
2064.0,14611,952.2406560000001,77.73648,958.2406560000001,83.73648,1302.1549999999968
2076.0,14284,946.668576,72.1644,952.668576,78.1644,1301.7149999999967
2088.0,13960,941.1476160000001,66.64344,947.1476160000001,72.64344,1311.9312499999967
2100.0,13649,935.8481760000001,61.344,941.8481760000001,67.344,1333.4912499999966
2112.0,13340,930.5828160000001,56.07864,936.5828160000001,62.07864,1355.0512499999966
2124.0,13036,925.4026560000001,50.898480000000006,931.4026560000001,56.898480000000006,1376.6112499999965
2136.0,12725,921.712848,45.20712,927.712848,51.20712,1398.1712499999965
2148.0,12387,926.1709920000001,36.95976,932.1709920000001,42.95976,1419.7312499999964
2160.0,12050,937.71456,27.0084,943.71456,33.0084,1441.2912499999964
2172.0,11727,951.8761440000001,16.716240000000003,957.8761440000001,22.716240000000003,1454.4449999999963
2184.0,11436,961.964064,8.094000000000001,967.964064,14.094000000000001,1458.1299999999962
2196.0,11140,968.4675840000001,0.23856000000000002,974.4675840000001,6.23856,1457.6931249999961
2208.0,11139,968.5905120000001,0.18744000000000002,974.5905120000001,6.18744,1457.5043749999961
2220.0,11143,968.728656,0.23856000000000002,974.728656,6.23856,1457.3106249999962
2232.0,11130,967.947264,0.15336,973.947264,6.15336,1457.0949999999962
2244.0,11133,967.7884320000001,0.2556,973.7884320000001,6.2556,1456.9131249999962
2256.0,11126,967.319232,0.22152000000000002,973.319232,6.22152,1456.7231249999961
2268.0,11223,973.381104,0.80088,979.381104,6.80088,1456.5324999999962
2280.0,12002,986.6552640000001,14.075040000000001,992.6552640000001,20.07504,1456.092499999996
2292.0,12708,998.685504,26.10528,1004.685504,32.10528,1455.652499999996
2304.0,12417,993.7268640000001,21.14664,999.7268640000001,27.14664,1455.212499999996
2316.0,12078,987.9503040000001,15.370080000000002,993.9503040000001,21.37008,1454.772499999996
2328.0,11760,982.5315840000001,9.951360000000001,988.5315840000001,15.951360000000001,1454.332499999996
2340.0,11551,978.970224,6.390000000000001,984.970224,12.39,1453.8924999999958
2352.0,12290,991.5627840000001,18.98256,997.5627840000001,24.98256,1453.4524999999958
2364.0,13173,1006.609104,34.02888,1012.609104,40.02888,1453.0124999999957
2376.0,13982,1020.3944640000001,47.814240000000005,1026.394464,53.814240000000005,1452.5724999999957
2388.0,14821,1034.691024,62.110800000000005,1040.691024,68.11080000000001,1452.1324999999956
2400.0,15587,1047.743664,75.16344000000001,1053.743664,81.16344000000001,1451.6924999999956
2412.0,15215,1041.404784,68.82456,1047.404784,74.82456,1451.2524999999955
2424.0,14924,1036.446144,63.86592,1042.446144,69.86592,1450.8124999999955
2436.0,14641,1031.623824,59.043600000000005,1037.623824,65.0436,1450.3724999999954
2448.0,14332,1026.3584640000001,53.778240000000004,1032.3584640000001,59.778240000000004,1471.4949999999953
2460.0,14032,1021.2464640000001,48.66624,1027.246464,54.66624,1493.0549999999953
2472.0,13710,1015.759584,43.17936,1021.759584,49.17936,1514.6149999999952
2484.0,13417,1012.7264160000001,37.709520000000005,1018.7264160000001,43.709520000000005,1536.1749999999952
2496.0,13086,1017.2338560000001,29.598480000000002,1023.2338560000001,35.59848,1554.4537499999951
2508.0,12772,1029.2393280000001,20.022000000000002,1035.2393280000001,26.022000000000002,1563.544999999995
2520.0,12467,1037.89896,11.450880000000002,1043.89896,17.45088,1563.104999999995
2532.0,12153,1039.2668640000002,4.46448,1045.2668640000002,10.46448,1562.664999999995
2544.0,11948,1038.9229440000001,0.20448000000000002,1044.9229440000001,6.20448,1562.319999999995
2556.0,11933,1037.827536,0.15336,1043.827536,6.15336,1562.1031249999949
2568.0,12024,1043.087328,0.80088,1049.087328,6.80088,1561.9262499999948
2580.0,12703,1054.657488,12.37104,1060.657488,18.37104,1561.4862499999947
2592.0,12375,1049.068368,6.78192,1055.068368,12.78192,1561.0462499999946
2604.0,12048,1043.496288,1.20984,1049.496288,7.20984,1560.6062499999946
2616.0,11964,1040.595264,0.13632,1046.595264,6.1363199999999996,1560.3474999999946
2628.0,11939,1038.489648,0.11928000000000001,1044.489648,6.11928,1560.1518749999946
2640.0,11932,1037.740512,0.15336,1043.740512,6.15336,1559.9518749999945
2652.0,11929,1037.409456,0.17040000000000002,1043.409456,6.1704,1559.7543749999945
2664.0,11927,1037.025456,0.22152000000000002,1043.025456,6.22152,1559.5537499999946
2676.0,11921,1037.063184,0.08520000000000001,1043.063184,6.0852,1559.3656249999947
2688.0,11932,1037.18064,0.28968,1043.18064,6.28968,1559.1656249999946
2700.0,11931,1037.443536,0.20448000000000002,1043.443536,6.20448,1558.9649999999947
2712.0,11930,1037.356512,0.20448000000000002,1043.356512,6.20448,1558.7912499999948
2724.0,11919,1036.4692320000001,0.18744000000000002,1042.4692320000001,6.18744,1558.5849999999948
2736.0,11942,1038.4008000000001,0.20448000000000002,1044.4008000000001,6.20448,1558.3893749999947
2748.0,11939,1038.209712,0.18744000000000002,1044.209712,6.18744,1558.1837499999947
2760.0,11924,1036.904352,0.18744000000000002,1042.904352,6.18744,1557.9887499999948
